id,name,url,regular_price,promo_price,brand
413580359,"Вино Rooiberg Winery Colombar белое полусухое, 0.75л",/products/075l-vino-ruiberg-kolombar-bl-psh,799,639.2,ROOIBERG
521785,"Вино Cavino White Ionos белое сухое, 0.75л",/products/ionos-beloe-suhoe-075-l-646612,709,567.2,CAVINO
493357450,"Вино Rooiberg Natural Sweet белое сладкое, 0.75л",/products/075l-vino-ruiberg-neychural-svit-bl-sl,899,719.2,ROOIBERG
592135298,"Вино River Course Sauvignon Blanc Rheinhessen Andreas Oster Weinkellerei белое сухое, 0.75л",/products/075l-vino-river-kours-sovinon-blan-bl-sh,1149,919.2,RIVER COURSE
601654364,"Вино Rocky Gully Cabernets красное сухое, 0.75л",/products/075l-vino-roki-galli-kaberne-kr-sh-228193,2099,2099,ROCKY GULLY
605167489,"Вино Vallee Loire Muscadet Sevre Et Maine Sur Lie белое сухое, 0.75л",/products/vino-vallee-loire-muscadet-sevre-et-maine-beloe-suhoe-075l-235468,1229,983.2,VALLEE LOIRE
413521744,"Вино Флейта позвоночник красное сухое, 0.75л",/products/075l-vino-fleyta-pozvonochnik-kr-sh,549,549,ФЛЕЙТА ПОЗВОНОЧНИК
570815,"Вино Fattoria Pogni Terre del Bruno Chianti Riserva Poggio ai Falchi красное сухое, 0.75л",/products/art_81723,2499,2499,FATTORIA POGNI
485261881,"Вино Chateau Cavalier Cuvee Marafiance Cotes de Provence AOP розовое сухое, 0.75л",/products/075l-vino-shato-kavale-kyuve-marafyans-rz-sh,1599,1279.2,CHATEAU CAVALIER
403509128,"Вино Louis Dailly Pouilly-Fuisse белое сухое, 0.75л",/products/075l-vino-lui-dayi-puyi-fyuisse-bl-sh-211612,3799,3039.2,LOUIS DAILLY
604999510,"Вино Fanagoria Формула Q красное сухое, 0.75л",/products/vino-fanagoria-formula-q-krasnoe-suhoe-075l,1999,1999,FANAGORIA
454872931,"Вино Paco&Lola №12 Albarino белое полусухое, 0.75л",/products/075l-vino-pako-end-lola-12-albarino-bl-psh,2449,1959.2,PACO&LOLA
403052,"Вино Soprasasso Valpolicella Ripasso красное полусухое, 0.75л",/products/soprasasso-ripasso-krasnoe-polusuhoe-075-l-558117,1749,1749,SOPRASASSO
549507,"Вино Joseph Verdier Cuvee Speciale Blanc белое сухое, 0.75л",/products/art_662911,799,639.2,JOSEPH VERDIER
639521,"Вино Guerrieri Rizzardi Amarone Classico красное сухое, 0.75л",/products/amarone-classico-suhoe-075-l,9599,9599,GUERRIERI RIZZARDI
454983686,"Вино Paco&Lola Albarino белое сухое, 0.75л",/products/075l-vino-pako-end-lola-albarino-bl-sh,2999,2399.2,PACO&LOLA
481312,"Вино Traversa Sauvignon Blanc белое сухое, 0.75л",/products/traversa-sauvignon-blanc-beloe-suhoe-075-l,899,719.2,TRAVERSA
596255503,"Вино Шумринка Спелая роза розовое сухое, 0.75л",/products/075l-vino-shumrinka-spelaya-roza-rz-sh-225285,999,799.2,ШУМРИНКА
114482,"Вино Gaja Ca'Marcanda Promis красное сухое, 0.75л",/products/promis-krasnoe-suhoe-075-l,7999,7999,GAJA
603218641,"Вино Moillard Thomas Hautes Cotes de Nuits красное сухое, 0.75л",/products/vino-thomas-moillard-cote-de-nuits-krasnoe-suhoe-075l-228923,2899,2899,MOILLARD THOMAS
573234,"Вино Auramadre Pinot Gridgio белое сухое, 0.75л",/products/auramadre-pinot-gridgio-beloe-suhoe-075-l,1499,1199.2,AURAMADRE
539576,"Вино Domane Krems Gruner Veltliner белое сухое, 0.75л",/products/domane-krems-gruner-veltliner-beloe-suhoe-075-l,1399,1119.2,KREMS
604904029,"Вино Claus Jacob Urmeer Loss Grauburgunder белое полусухое, 0.75л",/products/vino-claus-jacob-urmeer-loss-grauburgunder-beloe-polusuhoe-075l-230186,1199,959.2,CLAUS JACOB
539644,"Вино Stadt Krems Domane Krems Gruner Veltliner белое сухое, 0.75л",/products/krems-gruner-veltliner-beloe-suhoe-075-l,1939,1551.2,KREMS
604941394,"Вино Rooiberg Natural Sweet красное сладкое, 0.75л",/products/vino-rooiberg-natural-sweet-krasnoe-sladkoe-075l,889,889,ROOIBERG
571350580,"Вино Real Agrado Tinto красное сухое, 0.75л",/products/075l-vino-real-agrado-kr-sh-219684,959,959,REAL AGRADO
579130,"Вино Golan Heights Winery Hermon Mount Hermon красное сухое, 0.75л",/products/hermon-mount-red-krasnoe-suhoe-075-l,,2499,GOLAN HEIGHTS
170604,"Вино Torres Celeste Crianza красное сухое, 0.75л",/products/seleccion-de-torres-ribera-del-duero-krasnoe-suhoe-14-075-l,2799,2199,TORRES
2277490,"Вино Валерий Захарьин Автохтонное Вино Крыма красное сухое, 0.75л",/products/vino-avtohtonnoe-kokur-krasnoe-suhoe-075l,,1199,ВАЛЕРИЙ ЗАХАРЬИН
593996,"Вино Neleman Bobal Valencia красное сухое, 0.75л",/products/vino-neleman-bobal-valencia-krasnoe-suhoe-075-l,2579,1999,NELEMAN
581102,"Вино Neleman Tempranillo-Monastrell красное сухое, 0.75л",/products/vino-neleman-tempranillo-monastrell-krasnoe-suhoe-075-l,1499,1499,NELEMAN
363272,"Вино Catena Zapata Alamos Syrah красное сухое, 0.75л",/products/catena-zapata-alamos-syrah-krasnoe-suhoe-075-l-527965,1479,1479,CATENA ZAPATA
607273909,"Вино Шато Пино Совиньон Гри-Русан белое полусладкое, 0.75л",/products/075l-vino-shato-pino-sov-gri-rusan-bl-psh,689,551.2,ШАТО ПИНО
550303606,"Вино Шато Пино Шары колдуна Кирпичи Прилетели красное сухое, 0.75л",/products/vino-shato-pino-shary-kolduna-kirpichi-prileteli-krasnoe-suhoe-075l,1499,1499,ШАТО ПИНО
582855,"Вино Carpineto Vino Nobile Riserva красное сухое, 0.75л",/products/vino-carpineto-vino-nobile-riserva-krasnoe-suhoe-075-l,4189,4189,CARPINETO
469916,"Вино Herederos del Marques De Riscal Rueda Verdejo белое сухое, 0.75л",/products/herederos-del-marques-de-riscal-rueda-verdejo-beloe-suhoe-075-l,1899,1499,MARQUES DE RISCAL
448153,"Вино Bodegas Estefania Tilenus Pagos de Posada красное сухое, 0.75л",/products/tilenus-bierzo-krasnoe-suhoe-075-l,4299,4299,TILENUS
592190802,"Вино Kacha Valley долинное белое сухое, 0.75л",/products/075l-vino-dolinnoe-kacha-velli-suh-beloe,3999,3199.2,KACHA VALLEY
546355,"Вино The Lackey Riesling белое сухое, 0.75л",/products/the-lackey-riesling-beloe-suhoe-075-l,1829,1463.2,THE LACKEY
116422,"Вино Jermann Pinot Grigio белое сухое, 0.75л",/products/jermann-pinot-grigio-beloe-suhoe-075-l,4699,3759.2,JERMANN
548556,"Вино Alazani Mukuzani красное сухое, 0.75л",/products/mukuzani-krasnoe-suhoe-alazanskaya-dolina-075-l,,880,ALAZANI
546993,"Вино I Feudi Di Romans Sauvignon Blanc белое сухое, 0.75л",/products/feudi-di-romans-sauvignon-blanc-beloe-suhoe-075-l,2599,2079.2,I FEUDI DI ROMANS
583415,"Вино Chartron et Trebuchet Petit Chablis белое сухое, 0.75л",/products/vino-chartron-et-trebuchet-petit-chablis-beloe-suhoe-075-l-100781,3599,2879.2,CHARTRON ET TREBUCHET
553487,"Вино Tokaji Dereszla Muskotaly белое полусухое, 0.75л",/products/tokaji-dereszla-muskat-beloe-polusuhoe-075-l,1269,999,TOKAJI DERESZLA
437356,"Вино Vina Real Porca de Murca красное сухое, 0.75л",/products/porca-de-murca-krasnoe-suhoe-075-l-503056,1269,1269,VINA REAL
659977,"Вино Высокий Берег Каберне Совиньон красное сухое, 0.75л",/products/vino-vysokij-bereg-cabernet-sauvignon-krasnoe-suhoe-075-l-132130,,599,ВЫСОКИЙ БЕРЕГ
551401,"Вино Esse Unplugged Rkatsiteli Оранж белое сухое, 0.75л",/products/satera-esse-unplugged-rkatsiteli-orange-beloe-suhoe-075-l-63296,1199,959.2,ESSE
548022,"Вино Tabordet Pouilly Fume белое сухое, 0.75л",/products/tabordet-pouilly-fum-beloe-suhoe-075-l,2599,2079.2,TABORDET
532125,"Вино Tempore Generacion 73 Garnacha красное сухое, 0.75л",/products/generacion-tempore-73-garnacha-baho-aragon-krasnoe-suhoe-14-075-l,1499,1499,GENERACION
470214,"Вино Chateau La Raze Beauvallet красное сухое, 0.75л",/products/chateau-la-raze-beauvallet-krasnoe-suhoe-075-l-607314,2299,2299,CHATEAU LA RAZE BEAUVALLET
444662,"Вино Weingut Stadlmann Riesling белое полусухое, 0.75л",/products/stadlmann-riesling-beloe-polusuhoe-075-l,1999,1599,STADLMANN
496324,"Вино Insolito белое сухое, 0.75л",/products/insolito-beloe-suhoe-075-l-628221,779,623.2,INSOLITO
478326,"Вино Care Tinto Roble сухое красное, 1.5л",/products/care-tinto-roble-suhoe-krasnoe-15l,1949,1949,CARE
470404,"Вино Chateau Maucoil Chateauneuf-du-Pape Tradition красное сухое, 0.75л",/products/chateau-maucoil-chateauneuf-du-pape-tradition-krasnoe-suhoe-075-l,5999,5999,CHATEAU MAUCOIL
402178,"Вино Marius by M. Chapoutier Rose розовое сухое, 0.75л",/products/marius-by-michel-chapoutier-rozovoe-suhoe-075-l-557460,799,639.2,MARIUS BY M. CHAPOUTIER
580717,"Вино Chateau La Petite Borie красное сухое, 0.75л",/products/chateau-la-petite-borie-krasnoe-suhoe-075-l,1399,1399,CHATEAU LA PETITE BORIE
503812,"Вино Valmarone Valpolicella красное сухое, 0.75л",/products/valmarone-krasnoe-suhoe-075-l,,959,VALMARONE
410462,"Вино Pearly Bay белое сухое, 0.75л",/products/pearly-bay-beloe-suhoe-075-564804,599,479.2,PEARLY BAY
548592,"Вино Alazani Saperavi красное сухое, 0.75л",/products/saperavi-krasnoe-suhoe-alazanskaya-dolina-075-l,,599,ALAZANI
496004,"Вино Calvet Reserve de l'Estey красное сухое, 0.75л",/products/calvet-reserve-de-lestey-medoc-krasnoe-suhoe-075-l,1899,1499,CALVET
546367,"Вино Vespucci Chianti Classico красное сухое, 0.75л",/products/vespucci-chianti-classico-krasnoe-suhoe-075-l-108973,2219,1799,VESPUCCI
570820,"Вино Ronco Blanchis Pinot Grigio Collio белое сухое, 0.75л",/products/art_82260,1899,1519.2,RONCO BLANCHIS
92804,"Вино Villa Antinori Bianco белое сухое, 0.75л",/products/villa-antinori-bianco-beloe-suhoe-12-075-l,2199,2199,VILLA ANTINORI
548696,"Вино Jean Dellac Cabernet Sauvignon красное сухое, 0.75л",/products/wine-france-colombard-sauvignon-krasnoe-suhoe-075-l,669,669,JEAN DELLAC
495309,"Вино Массандра Херес белое сладкое, 0.75л",/products/heres-massandra-beloe-sladkoe-075-l,729,583.2,МАССАНДРА
593573,"Вино Ай-Петри Саперави красное сухое, 0.75л",/products/aj-petri-saperavi-krasnoe-suhoe-075-l,319,269,АЙ-ПЕТРИ
490965,"Вино Cerro De La Cruz красное сухое, 1л",/products/cerro-de-la-cruz-krasnoe-suhoe-1-l,599,599,CERRO DE LA CRUZ
550767,"Вино Sutherland Riesling белое сухое, 0.75л",/products/sutherland-riesling-beloe-suhoe-075-l,1999,1599,SUTHERLAND
557512228,"Вино Gerard Bertrand Gio розовое сухое, 0.75л",/products/075l-vino-dzhio-rz-sh,999,799.2,GERARD BERTRAND
579047,"Вино Chevalier de Lanessan Haut-Medoc красное сухое, 0.75л",/products/chevalier-de-lanessan-krasnoe-suhoe-075-l,3799,2999,CHEVALIER DE LANESSAN
223278,"Вино Marques de caceres розовое сухое, 0.75л",/products/marques-de-caceres-rozovoe-suhoe-075-l,1299,1039.2,MARQUES DE CACERES
129702,"Вино Tenuta Sant'antonio Nanfre Valpolicella красное полусухое, 0.75л",/products/tenuta-santantonio-valpolicella-nanfre-krasnoe-polusuhoe-075-l,2499,2499,TENUTA SANT'ANTONIO
365857,"Вино Argentiera Poggio ai Ginepri белое сухое, 0.75л",/products/argentiera-poggio-ai-ginepri-rosso-krasnoe-suhoe-075-l-530092,3599,3599,ARGENTIERA
592137168,"Вино River Course Pinot Noir Rheinhessen Andreas Oster Weinkellerei красное полусухое, 0.75л",/products/075l-vino-river-kours-pino-nuar-kr-sh,1049,1049,RIVER COURSE
183566,"Херес Tio Pepe Palomino Fino Jerez DO Gonzalez Byass белое сухое, 0.75л",/products/tio-pepe-suhoe-075-l,1999,1599.2,TIO PEPE
583706,"Вино Parajes del Valle красное сухое, 0.75л",/products/vino-parajes-del-valle-krasnoe-suhoe-075-l-109721,1499,1199,PARAJES DEL VALLE
93451,"Вино Frontera Cabernet Sauvignon красное полусухое, 0.75л",/products/concha-y-toro-frontera-cabernet-sauvignon-krasnoe-polusuhoe-075-l-86511,669,669,FRONTERA
605166194,"Вино Cornelius Bourgueil красное сухое, 0.75л",/products/vino-cornelius-bourgueil-krasnoe-suhoe-075l-235466,2699,2699,BOURGUEIL
559810,"Вино La Sastreria красное сухое, 1.5л",/products/la-sastreria-krasnoe-suhoe-15l,1599,1599,LA SASTRERIA
555631,"Вино PR Mediterranee розовое сухое, 0.75л",/products/art_26571,1099,879.2,PR
605019973,"Вино Edition Terroir by Claus Jacob Sauvignon Blanc Kalkstein белое полусухое, 0.75л",/products/vino-claus-jacob-kalkstein-sauvignon-blanc-beloe-polusuhoe-075l-234369,1199,959.2,CLAUS JACOB
595561426,"Вино Casamatta Bibi Graetz Rosso красное сухое, 0.75л",/products/075l-vino-kazamatta-bibi-graetz-rosso-kr-sh-223614,3299,3299,CASAMATTA
574164097,"Вино El Bar Argentino Malbec Rose розовое сухое, 0.75л",/products/075l-vino-el-bar-argentino-malbek-rz-sh,599,479.2,EL BAR ARGENTINO
186461,"Вино Casillero del Diablo Cabernet Sauvignon красное сухое, 0.75л",/products/casillero-del-diablo-krasnoe-suhoe-075-l,1099,1099,CASILLERO DEL DIABLO
605576454,"Вино Le Souleou белое сухое, 0.75л",/products/vino-le-souleou-beloe-suhoe-075l-236330,899,719.2,LE SOULEOU
573978517,"Вино Poderi del Doge Moscato Giallo белое полусухое, 0.75л",/products/075l-vino-moskato-dzhallo-bl-psh,999,799.2,PODERI DEL DOGE
544131,"Вино Roland Lavantureux Chablis Cru белое сухое, 0.75л",/products/roland-lavantureux-beloe-suhoe-075-l-59284,4399,3519.2,ROLAND LAVANTUREUX
201143,"Вино Beronia Crianza Rioja красное сухое, 0.75л",/products/vino-beronia-crianza-krasnoe-suhoe-075,1599,1599,BERONIA
539801,"Вино Stadt Krems Schieferterrassen Riesling белое сухое, 0.75л",/products/art_62008,2799,2239.2,KREMS
607275394,"Вино Girlan Alto Adige Pinot Bianco белое сухое, 0.75л",/products/075l-vino-alto-adidzhe-girlan-pino-byanko-sh-bl,1599,1279.2,GIRLAN
603219076,"Вино Discovery Bay Rose Chardonnay белое сухое, 0.75л",/products/vino-discovery-bay-chardonnay-beloe-suhoe-075l-228930,899,719.2,DISCOVERY BAY
571409235,"Вино Cantina Scansano Talamo Bianco di Pitigliano белое сухое, 0.75л",/products/075l-vino-talamo-byanko-di-pitilyano-bl-sh-219503,959,767.2,CANTINA SCANSANO
560499945,"Вино Delecto Toro Alta Expression красное полусухое, 0.75л",/products/075l-vino-delekto-alta-ekspression-kr-psh-218800,899,899,DELECTO
601653214,"Вино Kaffa Саперави красное сухое, 0.75л",/products/075l-vino-kaffa-saperavi-kr-sh-228042,479,479,KAFFA
501989333,"Вино Marani Saperavi Rose розовое сухое, 0.75л",/products/075l-vino-saperavi-roze-marani-rz-sh,789,629,MARANI
89676043,"Вино Rabl Riesling белое сухое, 0.75л",/products/075l-vino-rabl-risling-bl-sh,1629,1303.2,RABL
548548,"Вино Borgobruno красное полусухое, 0.75л",/products/borgobruno-krasnoe-polusuhoe-075-l-663176,799,799,BORGOBRUNO
85630,"Вино Cusumano Nadaria Nero d'Avola красное сухое, 0.75л",/products/nadariya-nero-davola-siciliya-igt-075-l,1069,1069,CUSUMANO
168198909,"Вино Vinos Valtuille Pago de Valdoneje Mencia красное сухое, 0.75л",/products/075l-vino-pago-de-valdonehe-mensiya-kr-sh,,1499,VINOS VALTUILLE
455230,"Вино Mariposa Greta Oto Viura белое сухое, 0.75л",/products/mariposa-greta-oto-viura-beloe-suhoe-075-l,649,519.2,MARIPOSA
402478,"Вино Cheval Quancard Bordeaux белое сухое, 0.75л",/products/cheval-quancard-bordo-beloe-suhoe-075-l,1299,1039.2,CHEVAL QUANCARD
471689,"Вино Codici Rosato Puglia розовое полусухое, 0.75л",/products/codici-puglia-rosato-rozovoe-polusuhoe-075-l,759,607.2,CODICI
134398,"Вино Montes Reserva Merlot красное сухое, 0.75л",/products/montes-merlot-reserve-krasnoe-suhoe-075-l,1549,1549,MONTES
578867,"Вино Sohm & Kracher Lion Gruner Veltliner белое сухое, 0.75л",/products/sohm-kracher-lion-gruner-veltliner-beloe-suhoe-075-l,2999,2399.2,SOHM & KRACHER
484127216,"Вино Pemartin Pedro Ximenez Heres красное сладкое, 0.75л",/products/075l-vino-pemartin-pedro-himenes-heres-kr-sl-201821,1499,1499,PEMARTIN
241172,"Вино Porca de Murca белое сухое, 0.75л",/products/porca-de-murca-beloe-suhoe-075-l-507842,1269,1015.2,PORCA DE MURCA
361105,"Вино Clos Quebrada De Macul Penalolen Cabernet Sauvignon белое сухое, 0.75л",/products/clos-quebrada-de-macul-penalolen-cabernet-sauvignon-beloe-suhoe-075-l,1399,1119.2,CLOS QUEBRADA DE MACUL
395468,"Вино Vina Real Crianza красное сухое, 0.75л",/products/vino-vina-real-crianza-krasnoe-suhoe-vyderzhannoe-075-l,1799,1799,VINA REAL
493260870,"Вино Moncaro Lacrima красное полусухое, 0.75л",/products/075l-vino-monkaro-lakrima-kr-psh,769,769,MONCARO
637080,"Вино Chateu Grand Antoine Sauvignon белое сухое, 0.75л",/products/075-l-shato-gran-antuan-sovin-bl-sh,1529,1223.2,CHATEU GRAND ANTOINE
403258003,"Вино Louis Dailly Cotes de Beaune-Villages красное сухое, 0.75л",/products/075l-vino-lui-dayi-kot-de-bon-kr-sh-211589,,3399,LOUIS DAILLY
442322,"Вино Vina Real Casal Garcia Branco Vinho Verde белое полусухое, 0.75л",/products/vino-vina-real-casal-garcia-branco-vinho-verde-beloe-polusukhoe-0-75l,1199,959.2,VINA REAL
5228273,"Вино Prototype Chardonnay California Raymond белое сухое, 0.75л",/products/prototype-chardonnay-california-raymond-suhoe-075-l,1499,1199,PROTOTYPE
504523,"Вино Pueblo Viejo Rosado розовое сухое, 0.75л",/products/pueblo-viejo-rozovoe-suhoe-075-l,499,399.2,PUEBLO VIEJO
607844788,"Вино Chateau Le Grand Vostock Fagotine розовое полусладкое, 0.75л",/products/075l-vino-shato-le-gran-vostok-fagotin-rz-psl,1189,1189,CHATEAU LE GRAND VOSTOCK
518663,"Вино Claroscuro Malbec красное сухое, 0.75л",/products/claroscuro-malbec-2017-krasnoe-suhoe-075-l,1329,1329,CLAROSCURO
605542497,"Вино Les Calandieres Mediterranee розовое сухое, 0.75л",/products/vino-les-calandieres-mediterranee-rozovoe-suhoe-075l,899,719.2,LES CALANDIERES
518758,"Вино Chateau Haut Peyruguet красное сухое, 0.75л",/products/chateau-haut-peyruguet-krasnoe-suhoe-075-l,2119,1699,CHATEAU HAUT PEYRUGUET
494933,"Вино Tombacco Aglianico del Beneventano красное полусухое, 0.75л",/products/tombacco-aglianico-krasnoe-polusuhoe-075-l,1259,1259,TOMBACCO
601654529,"Вино Солнце Юга белое полусладкое, 0.75л",/products/075l-vino-solntse-yuga-bl-psl-228211,229,183.2,СОЛНЦЕ ЮГА
594639,"Вино Esse Rkatsiteli белое сухое, 0.75л",/products/esse-rkatsiteli-beloe-suhoe-075-l,699,559.2,ESSE
608945461,"Вино Шумринка Петрикор красное сухое, 0.75л",/products/vino-shumrinka-petrikor-krasnoe-suhoe-075l,2099,2099,ШУМРИНКА
608944181,"Вино Loco Cimbali белое сухое, 0.75л",/products/vino-loco-cimbali-beloe-suhoe-075l,1899,1899,LOCO CIMBALI
608735105,"Вино Chateau Le Grand Vostock Cuvee Karsov белое сухое, 0.75л",/products/vino-chateau-le-grand-vostock-cuvee-karsov-beloe-suhoe-075l,1460,1460,CHATEAU LE GRAND VOSTOCK
608942166,"Вино Loco Cimbali Riesling белое сухое, 0.75л",/products/vino-loco-cimbali-riesling-beloe-suhoe-075l,1399,1399,LOCO CIMBALI
519387,"Вино Chateau le Bos красное сухое, 0.75л",/products/chateau-le-bos-krasnoe-suhoe-075-l,799,799,CHATEAU LE BOS
608623906,"Вино Good Meat красное сухое, 3л",/products/3l-vino-gud-mit-kr-sh,899,899,GOOD MEAT
505708,"Вино Fonterutoli Poggio Badiola красное сухое, 0.75л",/products/poggio-krasnoe-suhoe-badiola-075-l,1899,1899,FONTERUTOLI
607455733,"Вино Scaia Garganega Chardonnay белое полусухое, 0.75л",/products/vino-scaia-bianca-beloe-suhoe-075l,2199,1759.2,SCAIA
608945551,"Вино Шумринка Петрикор Алиготе белое сухое, 0.75л",/products/vino-shumrinka-petrikor-aligote-beloe-suhoe-075l,1790,1790,ШУМРИНКА
512155,"Вино Zull Weinviertel DAC Gruner Veltliner белое сухое, 0.75л",/products/zull-weinviertel-dac-gruner-veltliner-beloe-suhoe-075-l,1999,1599.2,ZULL
516731,"Вино Gattavecchi IL Convento красное сухое, 0.75л",/products/art_641263,1429,1429,GATTAVECCHI
605168954,"Вино Deangeli Pinot Grigio Delle Venezie белое сухое, 0.75л",/products/vino-deangeli-pinot-grigio-delle-venezie-beloe-suhoe-075l-235382,659,527.2,DEANGELI
605167619,"Вино Vallee Loire Vouvray Chenin Blanc белое полусухое, 0.75л",/products/vino-vallee-loire-vouvray-beloe-polusuhoe-075l-235467,1599,1279.2,VALLEE LOIRE
520969,"Вино Insolito Reserva красное сухое, 1.5л",/products/insolito-riserva-krasnoe-suhoe-15l,2459,2459,INSOLITO
608734535,"Вино Chateau Le Grand Vostock Le Chene Royal красное сухое, 0.75л",/products/vino-chateau-le-grand-vostock-le-chene-royal-krasnoe-suhoe-075l,1460,1460,CHATEAU LE GRAND VOSTOCK
608623966,"Вино Good Fish белое сухое, 3л",/products/3l-vino-gud-fish-bl-sh,899,899,GOOD FISH
608941971,"Вино Loco Cimbali красное сухое, 0.75л",/products/vino-loco-cimbali-krasnoe-suhoe-075l,1899,1899,LOCO CIMBALI
473008,"Вино Gnarly Head Cabernet Sauvignon красное сухое, 0.75л",/products/gnarly-head-cabernet-sauvignon-krasnoe-suhoe-145-075-l,1999,1999,GNARLY HEAD
532045,"Вино H. Lun 1840 Pinot Grigio белое сухое, 0.75л",/products/h-lun-1840-pinot-grigio-beloe-suhoe-075-l,2499,1999.2,H. LUN 1840
605166109,"Вино Deangeli Soave белое сухое, 0.75л",/products/vino-deangeli-soave-beloe-suhoe-075l-235383,699,559.2,DEANGELI
89053161,"Вино Arzuaga Ribera del Duero La Planta красное сухое, 0.75л",/products/075l-vino-ribera-del-duero-la-planta-rib-kr-sh,2499,2499,ARZUAGA
595561466,"Вино LGI Unpredictable красное полусухое, 0.75л",/products/075l-vino-anprediktabl-kr-psh-223674,1399,1399,LGI
608584701,"Вино Felix Solis Albali Reserva красное сухое, 0.75л",/products/vino-felix-solis-albali-reserva-krasnoe-suhoe-075l-245204,,1499,FELIX SOLIS
608735210,"Вино Ведерниковъ Красностоп красное сухое, 0.75л",/products/vino-vedernikov-krasnostop-krasnoe-suhoe-075l,4299,4299,ВЕДЕРНИКОВЪ
555308,"Вино Sutherland Pinot Noir красное сухое, 0.75л",/products/sutherland-pinot-noir-krasnoe-suhoe-075-l,3099,3099,SUTHERLAND
608943896,"Вино Шумринка Семисам белое сухое, 0.75л",/products/vino-shumrinka-semisam-beloe-suhoe-075l,999,999,ШУМРИНКА
605540862,"Вино Vieux Papes розовое сухое, 0.75л",/products/vino-vieux-papes-rozovoe-suhoe-075l,699,559.2,VIEUX PAPES
378331,"Вино Querciabella Chianti Classico красное сухое, 0.375л",/products/art_538705,2099,2099,QUERCIABELLA
393649,"Вино Chateau De Mauny Anjou белое сухое, 0.75л",/products/chateau-de-mauny-anjou-beloe-suhoe-075-l-550499,1099,879.2,CHATEAU DE MAUNY
553121,"Вино La Sastreria красное сухое, 0.75л",/products/la-sastreria-krasnoe-suhoe-075-l,869,559.01,LA SASTRERIA
585078,"Вино La Sastreria белое сухое, 0.75л",/products/vino-la-sastreria-beloe-suhoe-075-l,869,559.01,LA SASTRERIA
585028,"Вино La Sastreria розовое сухое, 0.75л",/products/vino-la-sastreria-rozovoe-suhoe-075-l,869,559.01,LA SASTRERIA
547980,"Вино Graziano Pra Morandina Ripasso красное сухое, 0.75л",/products/pra-morandina-valpolicella-superiore-doc-krasnoe-suhoe-075-l,3199,3199,PRA
567150,"Вино Mar De Frades белое сухое, 0.75л",/products/mar-de-frades-beloe-suhoe-075-l-78651,2399,1899,MAR DE FRADES
525710,"Вино Badet Clement Les Jamelles Pinot Noir красное сухое, 0.75л",/products/art_648326,1639,1639,BADET CLEMENT
140241,"Вино Torres San Valentin белое полусухое, 0.75л",/products/san-valentin-parellada-075-l,1099,879.2,TORRES
549004,"Вино Pearly Bay белое сухое, 3л",/products/pearly-bay-dry-white-beloe-suhoe-3-l,1599,1279.2,PEARLY BAY
493260840,"Вино Moncaro Fondiglie Verdicchio белое полусухое, 0.75л",/products/075l-vino-monkaro-fondile-verd-bl-psh,769,615.2,MONCARO
534952,"Вино Массандра красное полусладкое, 0.75л",/products/massandra-kaberne-krasnoe-polusladkoe-075-l,429,429,МАССАНДРА
607377297,"Вино Chateau Beauvillage Medoc Cru Bourgeois красное сухое, 0.75л",/products/075l-vino-shato-bovillyazh-medok-kryu-burzhua-kr-sh-239322,1699,1699,CHATEAU BEAUVILLAGE
519373,"Вино Predella Chianti красное сухое, 1.5л",/products/wine-italy-chianti-predella-krasnoe-suhoe-15l,1499,1499,PREDELLA
625952,"Вино Chateau Mukhrani Saperavi Superior красное сухое, 0.75л",/products/075-shato-muhrani-saperavi-syup-kr-sh,1799,1499,CHATEAU MUKHRANI
249838,"Вино Di Lenardo Pinot Grigio белое сухое, 0.75л",/products/di-lenardo-pinot-grigio-beloe-suhoe-075-l-516235,1519,1199,DI LENARDO
427339,"Вино Italo Cescon Storia E Vini Pinot Grigio белое,сухое, 0.75л",/products/italo-cescon-pinot-grigio-beloe-suhoe-075-l,1999,1599.2,ITALO CESCON
544352,"Вино Codorniu Nuviana Chardonnay белое сухое, 0.75л",/products/nuviana-chardonnay-beloe-suhoe-075-l-59285,729,583.2,NUVIANA
546859,"Вино Cantina Cellaro Luma Grillo белое сухое, 0.75л",/products/luma-grillo-beloe-suhoe-075-l-108996,1869,1495.2,CANTINA CELLARO
483731216,"Вино Vieux Papes красное сухое, 0.75л",/products/075l-vino-vyu-peyps-kr-sh,699,699,VIEUX PAPES
403128,"Вино San Andrea Rosso красное полусладкое, 0.75л",/products/botter-san-andrea-rosso-krasnoe-polusladkoe-075-l-558071,699,699,SAN ANDREA
402347,"Вино San Andrea Bianco белое полусладкое, 0.75л",/products/botter-san-andrea-bianco-beloe-polusladkoe-075-l-558072,699,559.2,SAN ANDREA
532601,"Вино Masi Campofiorin красное сухое, 0.75л",/products/masi-campofiorin-krasnoe-suhoe-075-l,2599,1699,MASI
550644,"Вино Joseph Verdier Cuvee Speciale Blanc белое полусладкое, 0.75л",/products/kyuve-spesal-verdye-beloe-polusladkoe-075-l,799,639.2,JOSEPH VERDIER
584125,"Вино La Sastreria белое сухое, 1.5л",/products/vino-la-sastreria-beloe-suhoe-15l,1599,1279.2,LA SASTRERIA
176767,"Вино Alamos Chardonnay белое сухое, 0.75л",/products/alamos-chardonnay-beloe-suhoe-075-l,1479,1183.2,ALAMOS
